url;name;sku;price;size;brand;description;images
https://us.shein.com/Flower-Decor-Bridal-Hair-Pin-p-12623162-cat-3282.html?mallCode=1;Flower Decor Bridal Hair Pin; SKU: sn2212219595088260;$3.90;one-size;Miallo;[{'Color': 'Silver'}, {'Material': 'Copper'}];['https://img.ltwebstatic.com/images3_pi/2022/12/27/1672134588155f266baf4619a4211d8752fbd890ce_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/27/1672134581e5f2d4db19b0cdf0f35d4547e674e366_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/27/16721345839886412bec5bc46ed4bf71edb6d61ff1_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/27/1672134585100ff1026bde3c98bfd7e749205672ab_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/27/16721345860fa0cc4cc8b4c257f54132e013cd17b6_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/27/1672134588155f266baf4619a4211d8752fbd890ce_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/27/1672134581e5f2d4db19b0cdf0f35d4547e674e366_thumbnail_600x.webp']
https://us.shein.com/SHEIN-SXY-One-Shoulder-Cut-Out-Drawstring-Front-Ruched-Bodycon-Dress-p-12892213-cat-1727.html?mallCode=1;SHEIN SXY One Shoulder Cut Out Drawstring Front Ruched Bodycon Dress; SKU: sw2211172124200013;$12.00;XS (2),S (4),M (6),L (8/10),XL (12);SHEIN SXY;[{'Color': 'Apricot'}, {'Style': 'Sexy'}, {'Pattern Type': 'Plain'}, {'Details': 'Ruched, Cut Out, Drawstring'}, {'Neckline': 'One Shoulder'}, {'Sleeve Length': 'Sleeveless'}, {'Waist Line': 'Natural'}, {'Hem Shaped': 'Pencil'}, {'Length': 'Mini'}, {'Material': 'Knitted Fabric'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Lining': '95% Polyester, 5% Elastane'}];['https://img.ltwebstatic.com/images3_pi/2023/02/01/1675214485a6de919f942e05de8cdb994eb7f5bb86_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/01/16752144780d5dd2bc4af38e5293a21713ad8e4390_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/01/1675214480058317a2ba8e4cc02ee8901bb9ae1d03_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/01/1675214483bad49595cfed52e9c0819d132e1dcafd_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/01/1675214485a6de919f942e05de8cdb994eb7f5bb86_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/01/1675214487679d34e879234d740f51cc5c135f87ca_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/01/1675214490173eb8be331b625e662a3f638b454186_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/01/1675214492d49554f9b5b5e78bf5dc29e2a76322a8_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/01/1675214485a6de919f942e05de8cdb994eb7f5bb86_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/01/16752144780d5dd2bc4af38e5293a21713ad8e4390_thumbnail_600x.webp']
https://us.shein.com/SHEIN-Unity-Double-Breasted-Roll-Tab-Sleeve-Belted-Jumpsuit-p-10995138-cat-1860.html?mallCode=1;SHEIN Unity Double Breasted Roll Tab Sleeve Belted Jumpsuit; SKU: sw2206028558675580;$26.00;S(4),M(6),L(8/10),XL(12);SHEIN Unity;[{'Color': 'Khaki'}, {'Style': 'Elegant'}, {'Pattern Type': 'Plain'}, {'Details': 'Belted, Double Button'}, {'Length': 'Long'}, {'Type': 'Shirt'}, {'Neckline': 'Lapel'}, {'Sleeve Length': 'Three Quarter Length Sleeve'}, {'Sleeve Type': 'Roll Up Sleeve'}, {'Waist Line': 'High Waist'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Slight Stretch'}, {'Material': 'Fabric'}, {'Composition': '74% Polyester, 20% Viscose, 6% Elastane'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Body': 'Unlined'}, {'Belt': 'Yes'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2022/07/07/1657177767f19cc4d28fed4fc0189424991b745a38_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/07/1657177770e78c8a51f85af269c2e79a1ebebdb6a6_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/07/1657177762b84b163f8d863a0d23b8b0d5b539b856_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/07/16571777617478acb7d5e003c2bc3bd6dbc8f5d75c_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/07/1657177765b41e7b7ae63bf7f5b906c3247cc3a570_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/07/1657177767f19cc4d28fed4fc0189424991b745a38_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/07/1657177767f19cc4d28fed4fc0189424991b745a38_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/07/1657177770e78c8a51f85af269c2e79a1ebebdb6a6_thumbnail_600x.webp']
https://us.shein.com/Floral-Off-The-Shoulder-Flounce-Sleeve-Cut-Out-Maxi-Dress-p-9837582-cat-1727.html?mallCode=1;Floral Off The Shoulder Flounce Sleeve Cut Out Maxi Dress; SKU: sw2202184219914906;$36.99;S(4),M(6),L(8/10),XL(12),0XL-1XL;;[{'Color': 'Multicolor'}, {'Style': 'Boho'}, {'Pattern Type': 'Floral, All Over Print'}, {'Details': 'Cut Out, Ruffle Hem, Zipper'}, {'Type': 'A Line'}, {'Neckline': 'Off the Shoulder'}, {'Sleeve Length': 'Three Quarter Length Sleeve'}, {'Sleeve Type': 'Flounce Sleeve'}, {'Waist Line': 'High Waist'}, {'Hem Shaped': 'Flounce'}, {'Length': 'Maxi'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Slight Stretch'}, {'Material': 'Chiffon'}, {'Composition': '100% Polyester'}, {'Care Instructions': 'Machine wash, do not dry clean,wash with the soft detergent'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2022/02/21/16454127464103b7e1c63ff3a7b8c9c1ef0ce8df45_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/02/21/1645412723972534975ca5ac0ea93e46839c9c179d_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/02/21/164541272943c73fefea82b6935423281c4e175abc_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/02/21/1645412734c62f2c3b51818087eb83080269dc746a_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/02/21/1645412738e07e716ea9082316c8b565f50111e5ad_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/02/21/16454127418db61890932ca96e07cfdabb2fbc64fc_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/02/21/1645412744b7c8208475c096a2c4f3bf1387ea37e9_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/02/21/16454127464103b7e1c63ff3a7b8c9c1ef0ce8df45_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/02/21/1645412749809f69f3c4483aab0af44239c4d85a15_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/02/21/16454127464103b7e1c63ff3a7b8c9c1ef0ce8df45_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/02/21/1645412723972534975ca5ac0ea93e46839c9c179d_thumbnail_600x.webp']
https://us.shein.com/Cubic-Zirconia-Butterfly-Decor-Cuff-Ring-p-11294260-cat-1759.html?mallCode=1;Cubic Zirconia Butterfly Decor Cuff Ring; SKU: sj2206067800770493;$2.20;one-size;YuHong Jewelry & Watches;[{'Gender': 'Women'}, {'Color': 'Yellow Gold'}, {'Material': 'Copper'}, {'Style': 'Glamorous'}, {'Details': 'Butterfly'}];['https://img.ltwebstatic.com/images3_pi/2022/08/04/1659598499b8c9a9c11f9b2bbf1fc636845f0d9e34_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/04/1659598493da7a7ef583f05521f043cb7c6b8ba163_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/04/165959849588820807b93286d0b097e9faa072355e_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/04/1659598497ded390f7d50af7703384e687dec97f32_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/04/1659598499b8c9a9c11f9b2bbf1fc636845f0d9e34_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/08/04/1659598493da7a7ef583f05521f043cb7c6b8ba163_thumbnail_600x.webp']
https://us.shein.com/Ditsy-Floral-Print-Ruched-Tank-Top-p-12928120-cat-1779.html?mallCode=1;Ditsy Floral Print Ruched Tank Top; SKU: sw2212039520222381;$5.99;S (4),M (6),L (8/10),XL (12);;[{'Color': 'White'}, {'Style': 'Boho'}, {'Pattern Type': 'Plants, Ditsy Floral'}, {'Details': 'Rib-Knit'}, {'Length': 'Crop'}, {'Type': 'Tank'}, {'Neckline': 'Square Neck'}, {'Fit Type': 'Slim Fit'}, {'Fabric': 'High Stretch'}, {'Material': 'Knitted Fabric'}, {'Composition': '95% Polyester, 5% Elastane'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Pockets': 'No'}, {'Sheer': 'Semi-Sheer'}];['https://img.ltwebstatic.com/images3_pi/2023/02/03/1675388142340c81b415408341f5624d710a10bc64_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/03/16753881460f51d2f9856d88182f599e781ca9dd3e_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/03/1675388142340c81b415408341f5624d710a10bc64_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/03/1675388144118632ccc55cc687e9eaadf1a16b0f0e_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/03/167538814942ef74bc89b184619297bb2b563e9bea_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/03/1675388151e6e479da5c7009da0145ed8610319a91_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/03/1675388153087e1fa78bf58a48a1fe2d97e6aedc00_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/03/1675388142340c81b415408341f5624d710a10bc64_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/03/16753881460f51d2f9856d88182f599e781ca9dd3e_thumbnail_600x.webp']
https://us.shein.com/SHEIN-X-The-Pearl-Collective-Tassel-Trim-Straight-Leg-Pants-p-3057392-cat-1740.html?mallCode=1;SHEIN X The Pearl Collective Tassel Trim Straight Leg Pants; SKU: sw2106193614636356;$11.50;XS(2),S(4),M(6),L(8/10);SHEIN X The Pearl Collective;[{'Color': 'Black'}, {'Style': 'Casual'}, {'Pattern Type': 'Plain'}, {'Type': 'Straight Leg'}, {'Closure Type': 'Zipper Fly'}, {'Details': 'Fringe, Button, Pocket, Zipper'}, {'Waist Line': 'High Waist'}, {'Length': 'Long'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Slight Stretch'}, {'Material': 'Fabric'}, {'Composition': '92% Polyester, 8% Elastane'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Body': 'Unlined'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2021/09/06/163092909232c6a4c9d54d2415f4d00699e15e243f_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/06/1630929091a2d81cbf674e9ba086cec4485e7d09a0_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/06/163092908811366fed2eccca48cbb9b624e43227d1_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/06/1630929086a6a97011f3e9d804a1ac76911b842d3a_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/06/16309290893ca85dedfed095bef75bee1b66ec5b73_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/06/163092909232c6a4c9d54d2415f4d00699e15e243f_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/06/16309290954f041cc4e1fbb1daef280a7c7177d63f_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/06/163092909232c6a4c9d54d2415f4d00699e15e243f_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/06/1630929091a2d81cbf674e9ba086cec4485e7d09a0_thumbnail_600x.webp']
https://us.shein.com/Jacquard-Plunging-Neck-A-Line-Dress-p-3459402-cat-1727.html?mallCode=1;Jacquard Plunging Neck A-Line Dress; SKU: sw2108165722501082;$12.75;S(4),M(6),L(8/10);;[{'Color': 'Mint Green'}, {'Style': 'Casual'}, {'Pattern Type': 'All Over Print'}, {'Details': 'Split Thigh'}, {'Type': 'A Line'}, {'Neckline': 'V neck'}, {'Sleeve Length': 'Three Quarter Length Sleeve'}, {'Sleeve Type': 'Bishop Sleeve'}, {'Waist Line': 'High Waist'}, {'Hem Shaped': 'Slit'}, {'Length': 'Midi'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Non-Stretch'}, {'Material': 'Satin'}, {'Composition': '100% Polyester'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2021/09/23/1632364474746e3cf9197f43da1186e861fb978625_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/23/1632364474746e3cf9197f43da1186e861fb978625_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/23/1632364476d0e1e8bc3bd9b790636cc4534c794080_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/23/163236447964826bfa906b92c28e4f92866e1a0d2d_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/23/163236448241cb11405408d382ca33cc29e2dfdd1f_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/23/1632364485a46d4b2f6beb8446f623e8d12a9bbfbc_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/23/16323644879d10acd81940f6a5af97b3cfd63b882a_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/23/1632364474746e3cf9197f43da1186e861fb978625_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/09/23/1632364474746e3cf9197f43da1186e861fb978625_thumbnail_600x.webp']
https://us.shein.com/Crocodile-Embossed-Studded-Decor-Hobo-Bag-p-12963561-cat-2152.html?mallCode=1;Crocodile Embossed Studded Decor Hobo Bag; SKU: sg2302064843827933;$8.80;;Taya;[{'Color': 'Black'}, {'Details': 'Studded'}, {'Bag Size': 'Small'}, {'Closure Type': 'Zipper'}, {'Pattern Type': 'Crocodile Print'}, {'Strap Type': 'Adjustable'}, {'Style': 'Punk'}, {'Type': 'Hobo Bag'}, {'Coating': '100% Polyurethane'}, {'Composition': '100% Polyurethane'}, {'Material': 'PU Leather'}];['https://img.ltwebstatic.com/images3_pi/2023/01/28/167487339267f6492378b13aa099ea436013ba9b6c_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/06/1675655569f3f81bf8ed9512813c54f9b9b6b5023f_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/06/167565557289c7ec1a056281675b1fb14662c1fd4c_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/28/1674873391ccc5323483db3a41727ae5921946f317_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/28/1674873395bdfe8d86894760b56d0a6f66ad93ff48_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/28/167487339267f6492378b13aa099ea436013ba9b6c_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/02/06/1675655569f3f81bf8ed9512813c54f9b9b6b5023f_thumbnail_600x.webp']
https://us.shein.com/Textured-Butterfly-Sleeve-Ruffle-Hem-Dress-p-10925105-cat-1727.html?mallCode=1;Textured Butterfly Sleeve Ruffle Hem Dress; SKU: sw2206145352314413;$11.49;S(4),M(6),L(8/10),XL(12);;[{'Color': 'Lime Green'}, {'Style': 'Casual'}, {'Pattern Type': 'Plain'}, {'Details': 'Tiered Layer, Ruffle Hem'}, {'Type': 'A Line'}, {'Neckline': 'Round Neck'}, {'Sleeve Length': 'Cap Sleeve'}, {'Sleeve Type': 'Butterfly Sleeve'}, {'Waist Line': 'High Waist'}, {'Hem Shaped': 'Flounce'}, {'Length': 'Short'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Slight Stretch'}, {'Material': 'Fabric'}, {'Composition': '100% Polyester'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Body': 'Unlined'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2022/07/04/16568992472591dd54a324a46edd93aa086a868b47_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/04/16568992409920f922cfff10a871617c023fcddea9_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/04/1656899242cbe97ad10d2d4e256c6a2d8d36054e8a_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/04/16568992441277122d0a68daf39adcb5a5a0a84b21_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/04/16568992469caafd0204b3c359b39a862700462b76_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/04/16568992472591dd54a324a46edd93aa086a868b47_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/04/16568992494853ed639dcb9c924ac2a04070c3baf2_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/04/16568992472591dd54a324a46edd93aa086a868b47_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/07/04/16568992409920f922cfff10a871617c023fcddea9_thumbnail_600x.webp']
https://us.shein.com/Letter-Graphic-Drop-Shoulder-Longline-Tee-p-1866537-cat-1738.html?mallCode=1;Letter Graphic Drop Shoulder Longline Tee; SKU: swtee04201114436;$9.00;XS (2),S (4),M (6),L (8/10);;[{'Color': 'Black'}, {'Style': 'Casual'}, {'Pattern Type': 'Letter'}, {'Neckline': 'Round Neck'}, {'Sleeve Length': 'Three Quarter Length Sleeve'}, {'Sleeve Type': 'Drop Shoulder'}, {'Length': 'Long'}, {'Fit Type': 'Oversized'}, {'Fabric': 'Slight Stretch'}, {'Material': 'Fabric'}, {'Composition': '100% Polyester'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2020/12/24/1608811702687a83d893ad249b404f54c481777785_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2020/12/24/1608811702687a83d893ad249b404f54c481777785_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2020/12/24/16088117050aba04de38008d138f200f0689eea2ed_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2020/12/24/1608811707707ae9d8726828ebc9dc2669d0dea9f1_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2020/12/24/16088117108ea10fdb93db8971918db0a9f35f9974_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2020/12/24/1608811714dffdda554045f0bc80a5c6dfab61e881_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2020/12/24/1608811702687a83d893ad249b404f54c481777785_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2020/12/24/1608811702687a83d893ad249b404f54c481777785_thumbnail_600x.webp']
https://us.shein.com/Heart-Letter-Graphic-Thermal-Lined-Sweatshirt-p-12700133-cat-1773.html?mallCode=1;Heart & Letter Graphic Thermal Lined Sweatshirt; SKU: sw2301052763940540;$9.49;S(4),M(6),L(8/10),XL(12);;[{'Color': 'Blue'}, {'Style': 'Casual'}, {'Pattern Type': 'Letter, Heart'}, {'Type': 'Pullovers'}, {'Neckline': 'Round Neck'}, {'Sleeve Length': 'Long Sleeve'}, {'Sleeve Type': 'Regular Sleeve'}, {'Length': 'Regular'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Non-Stretch'}, {'Material': 'Fabric'}, {'Composition': '95% Polyester, 5% Elastane'}, {'Care Instructions': 'Hand wash,do not dry clean'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2023/01/12/16735067309e31788a137a02263ac6736cb2e2527f_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/12/1673506726894ab263671808247adaecd9ea0aa9ba_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/09/14/1663148137ddb6f2195a6fdfeecc40c69f9b6df964_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/10/08/16651952965cfbeb7073c41d93e42d6401f19bad5f_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/12/16735067309e31788a137a02263ac6736cb2e2527f_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2023/01/12/1673506726894ab263671808247adaecd9ea0aa9ba_thumbnail_600x.webp']
https://us.shein.com/Cowl-Neck-Ruched-Ribbed-Bodycon-Dress-p-2507301-cat-1727.html?mallCode=1;Cowl Neck Ruched Ribbed Bodycon Dress; SKU: swdress23210415940;$10.00;XS(2),S(4),M(6),L(8/10);;[{'Color': 'Brown'}, {'Style': 'Casual'}, {'Pattern Type': 'Plain'}, {'Details': 'Ruched, Criss Cross, Rib-Knit'}, {'Neckline': 'Spaghetti Strap'}, {'Sleeve Length': 'Sleeveless'}, {'Waist Line': 'Natural'}, {'Hem Shaped': 'Pencil'}, {'Length': 'Short'}, {'Material': 'Fabric'}, {'Care Instructions': 'Machine wash or professional dry clean'}];['https://img.ltwebstatic.com/images3_pi/2021/05/12/16207920525c90f6e1e9cf2b9e61c903820f9066f9_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/05/12/162079203496720d48e2e217e6134cd0491deac099_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/05/12/16207920372cf97545158e1d11ea2cd0a615079323_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/05/12/1620792040c122c1d5edb3bda3cbeddaafce35b1f6_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/05/12/1620792045eae82598d9bfbf250864e4a2743500a4_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/05/12/1620792048df9b93e8a8a9b22edb313375b681eaf2_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/05/12/16207920525c90f6e1e9cf2b9e61c903820f9066f9_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/05/12/16207920553373dafec212aaea153f663c7e1234cb_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/05/12/16207920525c90f6e1e9cf2b9e61c903820f9066f9_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/05/12/162079203496720d48e2e217e6134cd0491deac099_thumbnail_600x.webp']
https://us.shein.com/SHEIN-EZwear-4pcs-Rib-knit-Crop-Tank-Top-p-2242081-cat-1779.html?mallCode=1;SHEIN EZwear 4pcs Rib-knit Crop Tank Top; SKU: swvest44210226686;$13.99;XS (2),S (4),M (6),L (8/10);SHEIN EZwear;[{'Color': 'Multicolor'}, {'Style': 'Casual'}, {'Pattern Type': 'Plain'}, {'Details': 'Rib-Knit'}, {'Length': 'Crop'}, {'Type': 'Tank'}, {'Neckline': 'Round Neck'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Slight Stretch'}, {'Material': 'Fabric'}, {'Composition': '100% Polyester'}, {'Care Instructions': 'Machine wash or professional dry clean'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2021/04/13/1618278769e3ffd6cb22d447f3d3aa45410fd540ed_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/04/13/1618278769e3ffd6cb22d447f3d3aa45410fd540ed_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/04/13/16182787711134c9f4d952c0f2ccdbaef92ed2dcae_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/04/13/16182787745698b9e48e540e189a12990f11cd115c_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/04/13/161827877628a9408bb8205046c8e7405af5c22242_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/04/13/1618278779383778fff66160d5f2581648418312b8_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/04/13/1618278769e3ffd6cb22d447f3d3aa45410fd540ed_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2021/04/13/1618278769e3ffd6cb22d447f3d3aa45410fd540ed_thumbnail_600x.webp']
https://us.shein.com/Graphic-Print-Scoop-Neck-Dress-p-12579922-cat-1727.html?mallCode=1;Graphic Print Scoop Neck Dress; SKU: sw2211258385692629;$13.99;S (4),M (6),L (8/10),XL (12);;[{'Color': 'Multicolor'}, {'Style': 'Casual'}, {'Pattern Type': 'Graphic'}, {'Type': 'A Line'}, {'Neckline': 'Scoop Neck'}, {'Sleeve Length': 'Short Sleeve'}, {'Sleeve Type': 'Regular Sleeve'}, {'Waist Line': 'High Waist'}, {'Hem Shaped': 'Flared'}, {'Length': 'Short'}, {'Fit Type': 'Regular Fit'}, {'Fabric': 'Non-Stretch'}, {'Material': 'Woven Fabric'}, {'Composition': '100% Polyester'}, {'Care Instructions': 'Machine wash, do not dry clean,wash with the soft detergent'}, {'Sheer': 'No'}];['https://img.ltwebstatic.com/images3_pi/2022/12/24/1671865139608a4928fd0251a6a90dc2500c698168_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/24/1671865129ec74631294802c5294945f2bf5d7eff5_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/24/1671865131ac21bca6c0378b667e02f9f7738e03c5_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/24/16718651335c363276402cee62171f4d969868a7f8_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/24/1671865135c9286a7531fbb54f7244e0ab79125488_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/24/1671865137d77e9030288de9c51c9651cdb6c527bb_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/24/1671865139608a4928fd0251a6a90dc2500c698168_thumbnail_600x.webp', 'https://img.ltwebstatic.com/images3_pi/2022/12/24/1671865129ec74631294802c5294945f2bf5d7eff5_thumbnail_600x.webp']
